username,anime_id,score
Rizuchii,25183,6.0
-Itachi_Uchiha,22147,3.0
arv_iksan,1575,10.0
powerofemo,13469,6.0
itsankan,53446,7.0
Rinzler145,59226,8.0
asdassss123,48561,9.0
princenublet,52211,7.0
CabralKDC,34451,7.0
itotaku,37442,8.0
CabMister,31630,3.0
-GABU-,8525,7.0
Katie8026,15085,5.0
arrozconmole,3785,5.0
Moonshiro,55866,8.0
Cakrawala,10012,8.0
-Hawke-,27947,7.0
Tiakka,35434,7.0
RishiAnime007,48926,7.0
Rippuvan,15197,5.0
Francis_G,34492,6.0
MonstroDoOlhoSo,29093,9.0
CZ2128CZ,32268,8.0
Monozone,38000,8.0
CaekCake,39456,7.0
Kashtanator,49160,5.0
Riptos,877,8.0
itamarZ,39783,8.0
MonkeyDFlavio23,35079,8.0
pri_arts_,971,8.0
Rito-kun,527,9.0
itss_abbyyy,23421,9.0
Throwawaybathtow,41103,4.0
Cadisven,23273,8.0
Framedingold,37991,7.0
Moonxch1ld,570,10.0
aronyn19,49596,6.0
Tiffaniya,3791,7.0
RitsuTwisted,9203,5.0
FosterSon,58514,8.0
-Arisa,1119,7.0
-Lucilfer-,37826,6.0
CT_BINO,57334,8.0
MonkeyxDxDiablo,35062,8.0
itarekahmed,56442,10.0
Karinyia,13429,7.0
C_y_a_,49236,7.0
Karolayne,52991,10.0
itsjustjosh,13659,1.0
asaderu,39592,9.0
MoonMoon6969,40750,8.0
Kariyu7,42205,7.0
MontuBoss,3782,8.0
-Cyberia-,2225,6.0
propatel77,38691,8.0
ForeverGolden,21647,8.0
itav,31537,4.0
---KING---,35592,7.0
itmeh_anime,47158,8.0
-Aria-,32867,9.0
COLD_JAUM,14837,7.0
Thukuna-Gojo,269,6.0
Frank_00,32182,8.0
RissaVik,40060,10.0
FourthWind,50401,7.0
Caio009,56923,7.0
Katsureki,14669,9.0
ash_utosh,51533,8.0
MoneyMoon,35994,9.0
iv0rye,54492,10.0
Kast2,55791,8.0
FoxEyes,258,4.0
isrozzis,387,8.0
powerofemo,9367,4.0
artonelico69,5041,8.0
Fossanium,54724,8.0
aronyn19,20899,6.0
RiscoEdits,9756,9.0
Katenou,48633,5.0
KatjieKat,42893,6.0
FrakkinChar,227,6.0
Montebello,30,9.0
Fraiiz-Wanderer,8676,8.0
Katsu-kun,24687,8.0
RoTheLegend,25383,8.0
-Kano,30307,6.0
Fr3nch,14345,5.0
RioFS,44074,8.0
Foltvers,34822,7.0
CLanzion,9379,9.0
princedizzytoon,54103,8.0
-Cyberia-,1530,4.0
Kartein,269,9.0
-DarKSlayeR-,40456,9.0
pouuuiii,18893,8.0
ThugHunter,2402,9.0
artubis,39195,10.0
prateekbhati,41467,9.0
Karuto90,49918,9.0
-Axelrod-,38483,5.0
prism__,42203,10.0
Ritma,32094,10.0
Fortescue,18153,7.0
FrancWyvern,34933,4.0
-Ginko,14513,7.0
FosterSon,48633,4.0
Monochrome10,52034,9.0
ThyroidBeanstalk,14967,7.0
arshiA379,89,8.0
Foomfa,18247,2.0
Karlitos_999,37055,7.0
Caerulcifer,25157,7.0
asadxawan,54918,8.0
MoonlitKaitou,3572,10.0
Monya3,30276,9.0
ash_ramen,37430,5.0
C_H_I_N_M_A_Y,53273,9.0
iwatchan1ime,164,9.0
its_me_lmao,3352,9.0
-Droid-,20709,8.0
MooningManz,51535,10.0
MonkeyDLuffy123,49889,4.0
RoDem,42249,5.0
asdfawergfaerg2,6746,7.0
psyart,9756,8.0
itsBrix,39783,9.0
Monctr,30654,9.0
Risa0_0,6574,8.0
----shia,4176,3.0
-Arti-,36098,10.0
Cainrra,32380,5.0
ashouga,47917,6.0
RivetingWeeb,25519,8.0
Kato_han,31173,8.0
isjusme,28221,4.0
Rinxx,11499,8.0
Fouton,8876,8.0
ThomasAndersonTR,49987,9.0
Rishabh069,59142,9.0
ashinkei,39247,8.0
Karyra,10379,8.0
Katsu22,57891,8.0
iwazunan,36649,10.0
provec,22199,7.0
COWBOY17,205,8.0
-Aeriel-,31483,8.0
-Frimmel3456-,33352,9.0
Moneypencil,37982,7.0
Karu_Bunny,5530,8.0
FoxOf,2924,8.0
MonkeyDNic,40530,6.0
CUMGUZZLER69,28121,7.0
Rirayshin,34572,5.0
-Killua-,16498,9.0
Thorons,30276,8.0
KatOtaku,56435,8.0
-Arti-,18897,7.0
KatOtaku,51614,8.0
ForbiddenBG,16762,7.0
Kasteros,28249,9.0
Katil007,38555,7.0
Ritor,2034,9.0
KarmaExostylx,54856,7.0
Riziitis,52991,10.0
-Kazuma_,1132,5.0
iwsifakismag,32930,7.0
Katsohiki,28497,10.0
ittybittytitty,18677,8.0
arm4gedon2112,35062,7.0
Montanalean,30276,7.0
CaioOkada,4163,6.0
Tier3Simp,392,8.0
powerOfNeo107,35507,4.0
Rior_Archnemias,24405,10.0
MonsterZero11,16011,7.0
itsrj20,44248,9.0
-Aniki-Kamina-,39587,8.0
Moniiicaa,18099,8.0
Thoughts3rased,34240,9.0
pryzak,34443,6.0
itsankith,4901,10.0
asetrisk,40761,5.0
-FacetiousGuy-,594,3.0
Tiakka,36470,8.0
FoolyCooly01,24405,7.0
ThorviBritannia,40323,8.0
princefa5,6203,6.0
asd-,11161,6.0
itsreku,31658,10.0
Monctr,50184,7.0
itzjope,51064,7.0
FourSeasonSage,1341,6.0
RiskyForYou,14833,5.0
psychic_03,6351,8.0
CalabreseMuzza,33363,5.0
CakeFrosting,26055,5.0
iwsifakismag,40708,7.0
Caedon,35760,6.0
ashlinx,40421,9.0
Caico_P,10495,6.0
Franguinho,50608,9.0
itsleoxz,37446,8.0
przemek123,30694,8.0
RivaCry,38807,6.0
Thomas_Ribeiro,38883,9.0
-Laniakea-,36548,7.0
ThyroidBeanstalk,7054,6.0
CaldeCrack,51213,7.0
COMThing,30911,4.0
-Envy-,11777,8.0
Cakethatisall,15583,7.0
Forstarly,32869,8.0
Rmekude,59421,8.0
Rixthul,41226,7.0
Monkeryz,4393,4.0
Rion_666,42361,7.0
Monoluxuria,57861,9.0
Cactieee,48548,7.0
-Luffy_,24415,8.0
KatShortwick,24471,8.0
CaDaLy,6213,7.0
isojen,36511,10.0
Foxaris,264,7.0
Caio_Oliveira,31722,5.0
KatjieKat,40507,7.0
-Elegy-,11633,9.0
Moontenegro,31715,8.0
itsjustjosh,16498,6.0
Foxcoolman,8676,8.0
arne0,32268,5.0
arvin_1219,44940,9.0
Karuzo95,24405,7.0
pqBanned,20,10.0
-Darczix-,12189,7.0
Tieddy,6682,7.0
Karlosian,36862,9.0
arkts,53516,5.0
Rissenicus,3002,9.0
Risyad_Risyad,37510,8.0
Francesc0,28999,8.0
arvon2,9734,7.0
Cactieee,28825,8.0
FouAlter,40013,6.0
Rio-,19221,8.0
asdfghjumiii,28755,9.0
Foquitoss,37806,4.0
Moody9868,18689,9.0
arrozconmole,1311,6.0
-Axelrod-,33028,4.0
Ritsuchaaan,39586,8.0
psychopeachtree,15039,6.0
MoneyGuns,34572,9.0
Foxomar12,11917,10.0
Thuph4n,50594,8.0
istshorty,48483,7.0
RissaVik,37206,10.0
itzsammiex,6987,2.0
Thunderclapper69,57058,7.0
Rippinite,54492,9.0
ThomazSpoiler,53865,1.0
Monokuma39,6288,8.0
Tibits,528,6.0
itotaku,23199,7.0
Foxcoo,11757,5.0
prokkirin,31621,10.0
Foolsome,38909,3.0
Ristic17,31758,9.0
Rizor,10863,8.0
asianbearshow,37719,8.0
RisheKafka,55701,8.0
MonkWu,38731,8.0
Monomonomonokuma,2828,8.0
Rittsuu,49514,4.0
KashKetchum,10622,5.0
itsleoxz,53865,8.0
ismail18,34430,6.0
Cal_cifer1,37520,8.0
powerOfNeo107,40938,4.0
ivanelterrible,48755,7.0
Forestwilson123,40852,10.0
Kartzw,23289,9.0
itsMErcy,47164,9.0
Calculus94,9201,7.0
itminly,31812,8.0
CalabreseMuzza,50594,8.0
FoxiDogs,48736,6.0
ivivapi,56701,8.0
ThyroidBeanstalk,8726,7.0
Foms,47917,9.0
-IguanaMilk-,24833,6.0
Foxlore2,52973,10.0
FourthKind,37675,9.0
ixajii,55318,9.0
Ritor,11499,6.0
-Camii,27787,5.0
KasukeLp,52865,7.0
Thuron,6849,5.0
itsmekarlyyy,40615,8.0
Monkeryz,35119,5.0
asckj1,31680,7.0
itaii,18397,7.0
Ristarchik,34599,9.0
Karnrage,53411,7.0
Forbiddensimp,23701,6.0
Ritorn,11617,1.0
asapbakery,9756,9.0
KariudoPL,33743,2.0
Fouton,13599,6.0
iwsifakismag,11743,6.0
armageddon666,37450,8.0
programmargorp,18893,8.0
-Aya_Chan-,10719,6.0
CRis7x,20787,7.0
ashai_,4280,7.0
Thurbs,36038,6.0
MoonTan,24021,4.0
Karma1100,15809,8.0
MontuBGTB,30091,4.0
artikfoxa,35120,7.0
FouTY,34566,1.0
-Caio,32729,6.0
Katsohiki,52168,10.0
Cai_Gamer,11597,10.0
Kasuga_Arata48,38620,8.0
Rjt,37936,5.0
MonsieurLune,15689,4.0
artosapien,37510,9.0
RjtheGreat14,41025,8.0
armadillo7zO,41946,4.0
Fr1d4y_94,42203,8.0
CahalSweeney,1856,4.0
Foodperson,30902,7.0
iwatch2muchanime,1454,8.0
Katsuki,27899,6.0
Monzue,482,8.0
Katie8026,37086,7.0
-Eien-,28981,3.0
potatostuff,38422,9.0
-Haseo-,48,8.0
-Itachi_Uchiha,22663,10.0
ashsih99,50273,10.0
itspro,10271,10.0
Rising_Tempest,52505,6.0
ivanvuruna,45649,8.0
RitsuOkumura,37450,6.0
Foxxxel,55813,8.0
pryzak,23273,10.0
pseudokatato,33352,10.0
MonkeyDLuffy2711,40456,8.0
professorwho42,6336,6.0
Mondi1234,11617,9.0
ThyroidBeanstalk,28155,5.0
-Beffy,60083,7.0
itsFranny,8861,7.0
-G-L-I-T-C-H-,10800,9.0
arru_12,31758,10.0
MoonStar9,190,6.0
Ritupan,34599,9.0
KassaneRendal,10153,6.0
potatofan123,50273,8.0
prismajane,30831,9.0
Rinto-kun,18753,7.0
Tiakka,41899,7.0
Thorfinn459,53447,9.0
KatoDesu,9396,4.0
Kasey,12049,8.0
CSRED,263,10.0
-Elegy-,24627,7.0
RishiAnime007,48414,7.0
Riri_Pendragon,33506,9.0
Caius611,25777,6.0
Framework-_-,40911,9.0
RjRaj,40496,7.0
ThomasPokemon,39477,8.0
Fraiiz-Wanderer,34176,8.0
Riwn66,14749,7.0
Tifu006,36286,9.0
CaioLima20,5781,8.0
arrcnez,33674,8.0
Rising_Tempest,30911,8.0
asdfneoncake,1592,7.0
Frajaroma,34662,9.0
MonsterGH,11617,4.0
ashleyann,10161,8.0
protonblast,14719,9.0
KasAllen99,37347,10.0
iwasanee,16662,7.0
Rizzadd10,40716,7.0
Karmanoel,57066,8.0
MonkeeDan,51180,6.0
psihius,50275,9.0
-Keen-,54492,9.0
arshiorange,48926,8.0
-MYK-,14513,8.0
CaaroArmada,11771,9.0
TiagoLuiz,43814,5.0
Karunas,39701,1.0
CaffeinatedRoman,121,8.0
CSL06,29803,6.0
Cacheir,51458,9.0
Rizzadd10,34240,6.0
Foodening,27899,4.0
ForkEatingGoblin,40454,4.0
ThyEmeraldMoon,10092,8.0
Caiesita,51535,10.0
Foreverhin,6956,9.0
ashpelo,30015,5.0
-David,29317,7.0
CYCL_Dusty,40540,2.0
Thomas02,35363,8.0
KasietheMighty,48561,7.0
-Lofn-,23277,4.0
Katakiki,52299,4.0
asiangodz69,551,7.0
asabust,35417,6.0
Thunsgp,9117,9.0
RitoDeviluke,41402,4.0
Rissio,50228,8.0
TiagoMoraes,10030,8.0
FoxOf,31964,6.0
Rion_666,35756,9.0
itslitmo,10793,7.0
Cale5542,50175,6.0
Fr1d4y_94,60351,3.0
RiveTTo,33489,7.0
ForflayyO,23421,7.0
Rinxiao,31722,7.0
ixShuriken,34626,8.0
powerofemo,1536,6.0
TienLachowski,39196,10.0
private_dave,39026,6.0
aseeon,14719,6.0
Ritsu-Kawaii,34612,7.0
Montypower,26055,8.0
ivekz,10408,7.0
itsMErcy,52046,8.0
Karurosu_ncz,38408,7.0
-Ezra-,40530,2.0
ForlornDemon,15809,6.0
FrancescoTheFrog,934,5.0
-Keiko-,37515,8.0
Rishabh1308,22297,8.0
KatOtaku,38400,8.0
--Ryu--,31636,5.0
-AC-,32937,10.0
FpsArena,885,10.0
MoonViolet,34599,9.0
FoxyKasumi,164,10.0
Katsuro-chan,13585,7.0
FoxMayCry,30137,10.0
Moonl1tS,47164,9.0
ivdos,202,8.0
MonsterZero11,10012,7.0
asaderu,19319,7.0
psdbzguy,366,6.0
itachi_re,15037,6.0
Kashtanator,16656,5.0
Rizzloneus,21,10.0
FourSeasonSage,39576,6.0
TikkiWiii,52305,8.0
itsmee_0e,53762,7.0
Ro101hit,30015,9.0
itshSelyna,41433,7.0
-Dislike-,48553,7.0
Ritsuchaaan,18121,3.0
ThorfinnT_T,48548,8.0
pslehaps,52198,7.0
-Mahesvara,32268,8.0
Riwn66,31953,7.0
arrazolavguille,5680,9.0
-Ariaaa-,47616,2.0
Monsoozi,16608,5.0
artkage_,38816,5.0
KathPissu,40571,8.0
Rizor,41109,7.0
arseneaultm,50002,7.0
-IsaqueSmile-,32902,5.0
Moonyp,38671,9.0
itsileana,57334,9.0
arjupg,9756,9.0
CUMGUZZLER69,51693,7.0
TiaanM777,32214,5.0
CVManolo,37447,6.0
ThomasGremory,33487,7.0
-Deschain-,40935,10.0
-Aras,40496,7.0
Monkeysalad,51213,8.0
Rkelt,637,6.0
CUMGUZZLER69,18671,7.0
Moonriverandme,32281,6.0
MooneBoy24,38993,8.0
Moonalice,35790,7.0
ixShiroKishi,317,10.0
-Darkbolt-,24765,8.0
Rish141,16680,6.0
Katsuro-chan,6774,10.0
Moonboy021,40935,8.0
asi_dc,40591,10.0
Riskelfish,38101,7.0
Monsoozi,462,8.0
princessLINDAA,4884,5.0
ThyToastedBread,44511,10.0
-Des-,11266,7.0
Katastuos,52578,9.0
potatoman69,452,8.0
RiveTTo,34620,8.0
itsBits,8676,6.0
--Niki--,25777,9.0
arman_akib,2129,5.0
pp813,31812,8.0
FouAlter,49109,6.0
itzVital,34382,7.0
pridak7,16005,8.0
iskandarsouza,36456,8.0
-Des-,39195,8.0
-Animewatcher-,34577,9.0
Katalyzed,18679,8.0
Foms,20449,6.0
-EpicMan-,28121,9.0
Riwn66,44203,7.0
Tia-Portal,59192,9.0
arrozconmole,202,6.0
CKRpl,777,9.0
ThunderBlade5053,40507,8.0
Rioteck,34544,8.0
arstan,18671,7.0
itsrj20,139,10.0
Throni,10501,6.0
Karumont,6746,10.0
TiaanM777,34914,8.0
princemalikxp,55701,9.0
Fraetor,48742,6.0
itsmemario55,39534,6.0
-Daldo,42205,4.0
arqm,1735,8.0
Moody9868,34542,5.0
RiyalDiamond,31637,9.0
----shia,16982,5.0
Thornister,849,9.0
Riwn66,225,7.0
Forest_1,27989,7.0
Rish141,51533,7.0
Riwar9,31043,9.0
Foukalt,53439,6.0
itsve,41457,10.0
MooZombie,38409,9.0
Caio_Pires,1254,8.0
Francesco6,31722,7.0
Katsuragi222,866,7.0
ivancho972,12859,8.0
itspro,39806,8.0
MonarqueCeleste,2618,9.0
KasaneD,10155,10.0
ashorataka,35760,9.0
Karnrage,189,7.0
MooZombie,31588,7.0
Tigre96,37348,5.0
RioAl,35249,7.0
-Legoshi,31859,7.0
proximo,17747,8.0
-Kiraide-,34240,8.0
itss_abbyyy,53888,10.0
itacha4ever,13201,7.0
Mondhalika,33280,7.0
arvin_1219,31722,8.0
CStephen,31483,10.0
arnvav__shr,43608,10.0
Thyg,25397,5.0
Foms,48553,9.0
princeof,53613,7.0
ivaneb,1535,10.0
Tichoslapek,40594,2.0
ivm95,263,9.0
artieBoi,41487,8.0
arkanpm,20899,7.0
MoonNymph,2993,7.0
Monkeydyuki,56980,10.0
Fonix2013,36726,7.0
preet248,14741,7.0
Karkarn1,35760,8.0
RioRiru,28851,10.0
prof_salt,30464,6.0
CabralKDC,58445,7.0
poundest,2476,10.0
prodigy1807,33377,10.0
Fr4m,10110,6.0
-Haseo-,4975,8.0
princessleddit,232,6.0
arppit,38959,7.0
-Aether-,20787,8.0
Thugchu,13125,9.0
Rinxx,44881,7.0
Caeruleus_CCXVI,33,9.0
-Kotoamatsukami-,50410,4.0
Mongezuranyan,46102,9.0
princefa5,538,6.0
MonkeyxCreep,31933,7.0
Katman1,51678,9.0
KatOtaku,38419,4.0
itshSelyna,31478,6.0
Katachan10,2476,5.0
Moonphantom,16385,4.0
KatrineH,36649,10.0
Katiica4869,43325,7.0
arsenyshalin,33352,8.0
ThuThi,724,5.0
Kasuzer,28223,7.0
CThrall,11783,5.0
Caboose,34599,9.0
-Alexa-,21647,4.0
CTcommander,14353,7.0
Mooniouz,50360,6.0
Frakits,2167,10.0
Fonniz,37675,10.0
-David-,6811,7.0
princessleddit,41265,4.0
ars2,33486,9.0
-Arcadia-,39533,5.0
armycat23,58714,5.0
itt130,33743,5.0
prof-milky,1519,8.0
CaKEandLies,12477,5.0
poziomek,23317,7.0
----shia,20785,6.0
Fovez,936,4.0
ThrowStone,1894,3.0
KarmaAkabane4762,52034,10.0
Thunder1227,25157,7.0
arrazolavguille,437,10.0
MonarqueCeleste,2117,8.0
-Chronos-,38671,4.0
pranss0_0,18661,8.0
KatNZ,31240,9.0
Tien07,35557,10.0
CTein,36000,5.0
itsnotjack,44059,7.0
MoodMojo,40716,6.0
Monstruox23,52991,10.0
MonkeyTang,416,8.0
RipVanKiller,37956,7.0
-Ifrit-,40497,5.0
-Legoshi,41457,9.0
Karumont,22777,9.0
-Freaky-Kat-,48614,9.0
Monsmania,41762,7.0
Foltvers,47194,9.0
FranLunar,60543,8.0
KarlHare,40540,6.0
MonkeyDGabrielll,44881,7.0
CMRkun,38040,9.0
Monitor_LCD,7054,8.0
Foxcoolman,248,4.0
ashuss,32995,9.0
ash101939,51440,10.0
Moonus,28999,7.0
armandomora,15201,8.0
Moonyboi,32801,6.0
Thunder_1,11111,9.0
Fouton,21647,10.0
Monsutake,23847,5.0
CSJH,40028,10.0
ThunK69,28285,10.0
KassaneRendal,34389,6.0
ivekz,17269,3.0
Moonlit_Lilium,30346,10.0
-Kirumi,36817,10.0
Moony,9617,7.0
RivetingWeeb,1270,7.0
--Vanilla--,48483,7.0
FouTY,20,8.0
-Kiraide-,29511,8.0
Katsuragi222,846,10.0
ThorusFTW,49470,8.0
iwasanee,2001,10.0
Ripped_99,50425,6.0
asdfignacio,38483,6.0
KarlVonWolffe,31404,6.0
-BL0SS0M-,440,5.0
MonstroDoOlhoSo,38472,9.0
proximacanal,37956,10.0
CaixaCaixa,904,8.0
MoonHearts,35110,8.0
Francis_G,39680,5.0
Katanawe,42897,8.0
-Heartthrob,30694,8.0
ThunderNe,20877,10.0
-Ginko,523,10.0
Frallan0702,38086,5.0
RizeleaSerafall,13659,9.0
-Lei,1482,6.0
TiccNA,32625,5.0
asaf,30240,10.0
-Francis-,1195,6.0
--RIE--,6880,8.0
arruDawOo,42249,8.0
Forever--Young,49944,10.0
-HoneySenpai-,51494,7.0
FrancisM03,8425,10.0
CPU_Blanc_,53050,7.0
Fran_Zoldyck,37999,9.0
itsDespera,24701,9.0
itz4mygdala,39195,8.0
Rizzles,64,5.0
CRG,245,10.0
CP_Zero,29803,8.0
ThousandRJ,18295,6.0
Fraisja,32,9.0
ThorvaldurH,48561,7.0
MoneyDreamzzz,38671,5.0
Fooliann,6675,8.0
Katsu-kun,33197,7.0
Karumont,7465,9.0
Karitori-Kusari,32483,6.0
Frank,39523,4.0
Kat-Coat,530,9.0
arth2809,12293,10.0
Ripo,15417,9.0
Katsuki_Rayu,25777,8.0
armin26,35222,7.0
RitaMita,57192,7.0
FoxyTeru,22877,7.0
Ristarchik,576,6.0
pratiksingh1594,23755,7.0
CYioReti,39017,8.0
Montyjn,55888,9.0
Thonsucre,36511,6.0
iskage101,16524,9.0
Katsan,28223,9.0
Karniale,44511,9.0
-Anokata,10033,7.0
Monkey_Business,31964,3.0
KatShortwick,32998,9.0
-Kirito,7193,10.0
primevalsoup,4752,6.0
COHROSE,31964,10.0
Three_Bees,28805,6.0
TiTaNoiD,40496,8.0
artist-retired,9712,6.0
prototypeplayer,889,8.0
Mont_,39587,8.0
CafeManager,50709,9.0
KarmaTempest,59989,6.0
ashleyann,164,10.0
Foxmester38,37430,8.0
itsthatoneguyYT,30991,8.0
arrcnez,37510,9.0
-606,31704,8.0
asia540,38464,7.0
isshh,40491,8.0
Risuyo,28105,10.0
Fonzin,20847,8.0
-FaintSmile-,36316,7.0
MoonpieMary,10792,8.0
pseudolemmadoxum,4382,7.0
RoDem,34618,6.0
Katsuragi9,20583,8.0
isshoniikitai,6421,10.0
Foxfrost208,30276,8.0
-AdelineBelle-,34958,4.0
Katana_ntt,30276,7.0
ThunderSonTS,58514,9.0
Kasugano,51711,7.0
MoonLuhAna,18679,9.0
Kashtanator,19511,6.0
CSRED,442,10.0
asaii,31933,7.0
Foxcoo,53488,7.0
Thomas768,17895,10.0
CaitKnight,50346,9.0
Katsuki,16498,9.0
Moonshu69,1,9.0
ars2,56768,1.0
Riucc,55818,8.0
iwum_bo,33814,3.0
itsjace,34572,9.0
Rithik393,41084,10.0
Karva1,40469,6.0
-Kosutasu-,14075,10.0
FragileGlass,36001,1.0
iverdawg,31564,9.0
ThomasGremory,37259,8.0
Ritam_1,11757,8.0
itsalwayssunny,52741,9.0
FrankTW,32182,8.0
CafeManager,38759,7.0
Rm_Angelica,41797,6.0
-Angy-,19285,5.0
-Atsuhi-,2236,7.0
Katoreya,32615,9.0
ashlinx,1689,6.0
Cacadepollo,31772,7.0
asce91,523,7.0
itsBrix,45576,10.0
-DeepWeeb-,1764,7.0
KatOtaku,54301,6.0
Karl_von_Bahnhof,19815,9.0
arthuroom,2988,7.0
itsme_nga,31859,8.0
Karurosu11,37141,7.0
ThomasGremory,7334,9.0
Monstruox23,18119,10.0
Kasperq1q1,24415,9.0
ashmotrex,52347,8.0
MonsterZero11,38830,5.0
Fonix2013,249,8.0
Kati-chan,1735,7.0
provat_haque,21863,6.0
praytoquarks,40417,7.0
Riten,44200,8.0
prairied,45613,7.0
ash_utosh,49520,8.0
itisntme,31964,6.0
KarmaWolf,32542,7.0
Franguinho,50602,9.0
-Kenshin-,10122,4.0
Thoru_UwU,33352,10.0
RipjawsShocker,50740,3.0
Moonpie71,7592,8.0
Thomas_Ribeiro,51009,10.0
MoneybagsMcGee,20031,8.0
-Deoxys-,11499,7.0
RizaLy,813,9.0
Kasra_FP,38431,10.0
----Haku----,58390,9.0
MonokuroKinema,5681,7.0
arjupg,39617,5.0
-CHAR-,15417,10.0
KatorixKorgiz,48753,7.0
Caioviski_,11741,9.0
-Aras,48895,8.0
Throw3r,49438,7.0
Karisun,35459,7.0
arkozora,2154,10.0
asapbakery,816,4.0
KatOtaku,54754,3.0
Thundershotboy,2013,7.0
Tigre_,48316,8.0
CabooseGI,37349,8.0
Ritz501,2672,8.0
ivosicsu,48997,7.0
ps2_superstar,11741,7.0
MoonLuchan,19285,8.0
pseudo,38040,3.0
FragileGlass,1365,8.0
Kasyno01,35760,9.0
--Mister_Mario--,48567,10.0
-Heartthrob,30,8.0
-Heartthrob,34480,7.0
Kashi99,33206,8.0
Thwoops,39468,8.0
prammy,35968,7.0
Kartzw,31933,7.0
Fopdoodle,11179,7.0
Karinyia,38940,6.0
CRG,6594,8.0
--EYEPATCH--,58059,9.0
-Kano-,6702,5.0
-Haseo-,900,3.0
itsmemario55,48549,8.0
asahiruyoru,35838,8.0
Kasunia,32901,6.0
arrrrsh,38408,7.0
protomate123,2263,10.0
Forbidd,54744,7.0
issei98141,19151,5.0
itsDweebus,5680,10.0
-GabiZ-,59027,9.0
Kartein,32182,9.0
aryaviotta,4224,8.0
Karkato,54829,9.0
-Aeriel-,57031,7.0
MonkeyxDxDiablo,9253,9.0
Riselv,32900,7.0
probjodye,28285,7.0
Tiet1,11771,8.0
CalUwU,46569,8.0
Monitor_LCD,34279,5.0
Rita98,38000,10.0
Karnrage,5114,10.0
Kasuga_Arata48,33291,7.0
arzynik,1827,9.0
Karumine,3791,10.0
RoKuRotAz,20449,10.0
KasietheMighty,457,10.0
arvon2,34445,8.0
asadxawan,59205,8.0
Rkluppel,36946,8.0
primevalsoup,210,8.0
itikitty,59989,7.0
CaldeCrack,32013,7.0
Rio-7,59833,8.0
Kat0Megumi,18411,8.0
prici95,39042,10.0
-Boba-,199,8.0
Monkeyboi,1535,8.0
Forluth,31404,6.0
-Aniki-Kamina-,23755,7.0
Frallan0702,49889,7.0
power_of_morgana,246,7.0
-Karma-,431,9.0
artosapien,36296,6.0
pryzak,268,8.0
-IsaqueSmile-,339,10.0
TiagoGomes,268,7.0
ismael123147,19,10.0
RinsAl,28907,6.0
Caio009,56352,8.0
KatsuraGrey,50325,9.0
arnav_vv,32937,9.0
-0Yorunoomo0-,33486,5.0
Ritainix,23289,8.0
Ti_Gonn,59131,8.0
Moontenegro,38733,7.0
prince_loomba,48614,6.0
Thornister,528,7.0
istorms132,11633,8.0
Katsudon96,31537,8.0
prince_godara_00,37449,8.0
----shia,16011,6.0
-KAL,39324,6.0
Frandark10,30749,10.0
iwatch2muchanime,5781,7.0
-GuyHitchens-,31174,8.0
Monsterkill249,1,9.0
Rippuvan,1016,6.0
TibO123,29786,7.0
Katakiki,5251,9.0
-Aether-,35788,9.0
Karuchi,7817,7.0
KarmaNouzen,31812,9.0
artychaild,6675,9.0
TiagoSeca,9919,7.0
iskandarsouza,19815,6.0
artikfoxa,51417,1.0
artemisthemp,18115,8.0
asdy,44511,8.0
iwantatrophy,31764,8.0
Kassanelli,10087,8.0
iwashizue,57592,10.0
-Kyuube-,12355,10.0
Mooniouz,53411,9.0
Tichoslapek,14829,5.0
asahiruyoru,10805,7.0
Rizu_Ogata,35073,8.0
Fouton,49849,4.0
Karuchi,4057,1.0
ThunK69,32648,9.0
Rmaged0n,38816,7.0
-Des-,52741,7.0
asalgado444,33489,7.0
MonkeyDLuffy420,56778,7.0
Foms,5947,9.0
RjtheGreat14,41345,7.0
Tiburcio,28927,7.0
RivalS,6372,7.0
asherzohar01,34599,10.0
probreaux,37569,6.0
poziomek,53280,5.0
KatsukiChan69,32867,8.0
Francisco_Mota,32827,7.0
artemawpn,32681,6.0
Riroshi,16742,6.0
-BL0SS0M-,13469,6.0
Frallan0702,3747,5.0
-Hogarth-,58125,7.0
-Lunarian-,21667,7.0
-Kiraide-,31051,7.0
itsDespera,21855,7.0
Tiakka,32887,7.0
Thrillerek,7338,9.0
CLUB_ANIME,50197,7.0
-FaintSmile-,20,7.0
artist-retired,7059,4.0
Riux,31630,5.0
MonkeyDDave,58913,8.0
Thrasherx13,16762,8.0
Moony,20507,8.0
MongoDB,235,7.0
pseudofiji,20767,9.0
Moon_spell,46,6.0
--sayori--,14355,7.0
-DanZo-,34902,10.0
KatOtaku,39163,7.0
itacha4ever,392,10.0
asdasjdsa,18897,7.0
Rio-chan97,23283,9.0
Karurosuuu,38003,10.0
itsFranny,28851,8.0
Forluth,28025,9.0
Frank-Senpai_89,33161,10.0
-Kiraide-,11339,7.0
-Caio,30514,6.0
ashuweeb,10216,6.0
-Kurara-,12355,8.0
arthuno,889,6.0
ppeaga,28999,7.0
MonkeyDrawer,30016,9.0
Frallan0702,444,7.0
Tiff_D,22199,6.0
MonsieurPapillon,576,7.0
-Elegy-,38759,7.0
FrankPT,48483,7.0
CalThePal,36027,1.0
--VaultKai101--,17265,9.0
Francis_G,356,8.0
-Hayley-,395,4.0
KatsuraRin,8425,10.0
CONTISUKIDESU,457,7.0
-Axelrod-,11179,5.0
asetrisk,442,3.0
